"Please specify height you want to display on the frontend. You can leave it blank if necessary.","Please specify height you want to display on the frontend. You can leave it blank if necessary."
"Alternative Text","Alternative Text"
"Image Format","Image Format"
"Show Captions","Show Captions"
"Show Instagram Icon","Show Instagram Icon"
"Margin Right and Left on item.","Margin Right and Left on item."
"Image Caption","Image Caption"
"CSS Classes Custom","CSS Classes Custom"
"Space separated list of classes.","Space separated list of classes."
"Select Items","Select Items"
"Open In","Open In"
"It will show quickview porduct or pupup product.","It will show quickview porduct or pupup product."
"Text Placeholder","Text Placeholder"
"Text Button","Text Button"
"Product Widget Advanced","Product Widget Advanced"
"Select Product Type","Select Product Type"
"Show Category","Show Category"
"Product Count Downtimers","Product Count Downtimers"
"Select Products","Select Products"
"Menu Item","Menu Item"
"Staticmenu Link","Staticmenu Link"
"Show Dropdown","Show Dropdown"
PriceCountdown,PriceCountdown
"List PriceCountdown Settings","List PriceCountdown Settings"
"Product ids","Product ids"
"Collect Product Data","Collect Product Data"
BestSeller,BestSeller
TopRate,TopRate
MostViewed,MostViewed
"List Product","List Product"
"Shore Description","Shore Description"
"Product Type","Product Type"
"Product Limit","Product Limit"
QuickView,QuickView
"Enable QuickView","Enable QuickView"
"Label item","Label item"
"Action Append Icon Quickview","Action Append Icon Quickview"
"Data or Class Insert","Data or Class Insert"
"Variation of thumbnails in navigation.","Variation of thumbnails in navigation."
"Sliding direction of thumbnails.","Sliding direction of thumbnails."
Overview,Overview
"Skip to the end of the images gallery","Skip to the end of the images gallery"
"Skip to the beginning of the images gallery","Skip to the beginning of the images gallery"
Blueskytechco,Blueskytechco
"Blueskytechco 2.3.2","Blueskytechco 2.3.2"
"Search Suite","Search Suite"
"Enable Search","Enable Search"
"Search Type","Search Type"
"Limit Suggestion","Limit Suggestion"
"Quick search","Quick search"
"Search Category","Search Category"
"Enable Search Category","Enable Search Category"
"Show category form","Show category form"
"Product Suggestion","Product Suggestion"
"Text Suggestion","Text Suggestion"
"Select Category","Select Category"
"Enable Image","Enable Image"
"Enable Price","Enable Price"
"Enable Short Description","Enable Short Description"
"Enable Reviews Rating","Enable Reviews Rating"
"Set Products","Set Products"
"List Products of Lookbook","List Products of Lookbook"
"Lookbook Id","Lookbook Id"
"Size Chart Information","Size Chart Information"
"Add New","Add New"
"Delete items","Delete items"
"Delete selected items?","Delete selected items?"
"Store Name","Store Name"
"Updated At","Updated At"
"Manage Stores","Manage Stores"
"Google Api Key","Google Api Key"
20,20
30,30
50,50
100,100
200,200
Postcode,Postcode
"Created date","Created date"
"Update date","Update date"
"Testimonial Widget","Testimonial Widget"
"Testimonial Id","Testimonial Id"
"Theme Options","Theme Options"
"Export Options","Export Options"
"Demo Importer","Demo Importer"
"Activation Purchase Code","Activation Purchase Code"
"Purchase Code","Purchase Code"
"<span style=""color: red; font-weight: bold; font-style: italic;"">This is not a valid purchase code. <a style=""color: red; font-weight: bold; font-style: italic;"" href=""https://help.market.envato.com/hc/en-us/articles/202822600-Where-Is-My-Purchase-Code"" target=""_blank"">How to find your purchase code? You can click here </a> Or <a style=""color: red; font-weight: bold; font-style: italic;"" href=""https://blueskytechco.com/verify-envato-purchase-code"" target=""_blank"">You can check purchase code here</a></span>","<span style=""color: red; font-weight: bold; font-style: italic;"">This is not a valid purchase code. <a style=""color: red; font-weight: bold; font-style: italic;"" href=""https://help.market.envato.com/hc/en-us/articles/202822600-Where-Is-My-Purchase-Code"" target=""_blank"">How to find your purchase code? You can click here </a> Or <a style=""color: red; font-weight: bold; font-style: italic;"" href=""https://blueskytechco.com/verify-envato-purchase-code"" target=""_blank"">You can check purchase code here</a></span>"
"Activation Purchase Code Confirm","Activation Purchase Code Confirm"
"One Click Demo Import","One Click Demo Import"
"Elements Blocks","Elements Blocks"
"Elements Pages","Elements Pages"
"Elements Template","Elements Template"
Themes,Themes
"Theme Settings","Theme Settings"
"Default Banner","Default Banner"
"Back To Top","Back To Top"
"Lazy JavaScript","Lazy JavaScript"
Header,Header
"Header Type","Header Type"
"Sticky Header","Sticky Header"
"Add Section To Top Header","Add Section To Top Header"
"Enable TopBar","Enable TopBar"
"Disable Store View on TopBar","Disable Store View on TopBar"
Footer,Footer
"Footer Block","Footer Block"
"Enable Flex Menu Mobile","Enable Flex Menu Mobile"
"Product Style","Product Style"
"Product Grid Infor Align","Product Grid Infor Align"
"Show Product Rating Stars","Show Product Rating Stars"
"Show Product Price","Show Product Price"
"Show Product Quickview","Show Product Quickview"
"Show Product Compare","Show Product Compare"
"Show Product Wishlist","Show Product Wishlist"
"Show Product Add to Cart","Show Product Add to Cart"
"Page Layout","Page Layout"
"Enable Load More Ajax","Enable Load More Ajax"
"Show Sub Collection","Show Sub Collection"
"Ratio Sub Collection","Ratio Sub Collection"
"Show Alternative Product Image","Show Alternative Product Image"
"Show thumbnail image when mouse over in the product image area.","Show thumbnail image when mouse over in the product image area."
"Main Image Width","Main Image Width"
"Image size used for the main image on detail product pages.","Image size used for the main image on detail product pages."
"Small Image Width","Small Image Width"
"Image size used for products in the catalog, home page, cart page.","Image size used for products in the catalog, home page, cart page."
"Image Cropping","Image Cropping"
"<span style=""font-style: italic; color: red"" id=""fixed_change_cropping_type"">Images will be cropped into a square</span>","<span style=""font-style: italic; color: red"" id=""fixed_change_cropping_type"">Images will be cropped into a square</span>"
W,W
H,H
Label,Label
"Label ""New""","Label ""New"""
"Label ""New"" Text","Label ""New"" Text"
"Label ""Sale""","Label ""Sale"""
"Label ""Sale"" with Discount Percent","Label ""Sale"" with Discount Percent"
"Label ""Sale"" Text","Label ""Sale"" Text"
"Detail Page","Detail Page"
"Sticky Add To Cart","Sticky Add To Cart"
"Show Sticky Add To Cart at Bottom.","Show Sticky Add To Cart at Bottom."
"Display Thumbnails","Display Thumbnails"
"Enable Zoom","Enable Zoom"
"Enable PhotoSwipe Popup","Enable PhotoSwipe Popup"
"Enable Buy Now Button","Enable Buy Now Button"
"Enable Product sticky","Enable Product sticky"
"Display Tabs","Display Tabs"
"Custom Tabs","Custom Tabs"
"Disable Add To Cart Button on Related","Disable Add To Cart Button on Related"
"Related, Up-Sells, and Cross-Sells Carousel Settings","Related, Up-Sells, and Cross-Sells Carousel Settings"
"<span style=""font-style: italic;"">XX-Large devices (larger desktops, 1400px and up)</span>","<span style=""font-style: italic;"">XX-Large devices (larger desktops, 1400px and up)</span>"
"<span style=""font-style: italic;"">X-Large devices (large desktops, 1200px and up)</span>","<span style=""font-style: italic;"">X-Large devices (large desktops, 1200px and up)</span>"
"<span style=""font-style: italic;"">Large devices (desktops, 992px and up)</span>","<span style=""font-style: italic;"">Large devices (desktops, 992px and up)</span>"
"<span style=""font-style: italic;"">Medium devices (tablets, 768px and up)</span>","<span style=""font-style: italic;"">Medium devices (tablets, 768px and up)</span>"
"<span style=""font-style: italic;"">Small devices (landscape phones, 576px and up)</span>","<span style=""font-style: italic;"">Small devices (landscape phones, 576px and up)</span>"
"<span style=""font-style: italic;"">X-Small devices (portrait phones, less than 576px)</span>","<span style=""font-style: italic;"">X-Small devices (portrait phones, less than 576px)</span>"
Blog,Blog
"Newsletter Popup","Newsletter Popup"
"Static Block","Static Block"
"Product Popup","Product Popup"
"<span style=""font-style: italic; color: red;"">Product popup only shows when you turn off Newsletter Popup</span>","<span style=""font-style: italic; color: red;"">Product popup only shows when you turn off Newsletter Popup</span>"
"Seconds Displayed","Seconds Displayed"
"Fake Order","Fake Order"
"Seconds Hide","Seconds Hide"
Messages,Messages
"Live Chat","Live Chat"
"Chat Widget JS","Chat Widget JS"
"Fake Time Cart","Fake Time Cart"
"Theme Design","Theme Design"
"Disable Debug Mode","Disable Debug Mode"
"Page Width","Page Width"
"Icon LazyLoad","Icon LazyLoad"
"Button Border Radius","Button Border Radius"
"For example: 5px or 5%","For example: 5px or 5%"
"Fetch Google Fonts","Fetch Google Fonts"
"Fetch Google Fonts via API. It allows get data Google Fonts for the available font families. The REST API supplies data in the JSON format that includes the styles and scripts (called subsets in Google Fonts) in each family.","Fetch Google Fonts via API. It allows get data Google Fonts for the available font families. The REST API supplies data in the JSON format that includes the styles and scripts (called subsets in Google Fonts) in each family."
